0,1
-120.0,1.0
-120.0,2.0
-120.0,7.0
-120.0,5.0
-120.0,1.0
-120.0,6.0
-120.0,4.0
-120.0,2.0
-120.0,7.0
-120.0,3.0
-120.0,1.0
-120.0,6.0
7.0,2.0
